Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2018-03-15;109.629;109.728;108.392;108.679;260700.29332892
2018-03-16;108.194;108.194;102.552;104.562;989369.73189408
2018-03-19;105.7;107.244;103.404;104.651;214895.70875584
2018-03-20;105.611;105.611;103.602;105.136;222613.49382221
2018-03-21;105.799;108.392;104.364;108.095;280675.20215823
2018-03-22;108.679;111.074;103.978;107.244;366037.60273975
2018-03-23;104.651;106.571;102.74;106.284;240048.47443358
2018-03-26;106.759;106.759;103.978;104.364;148184.7062775
2018-03-27;105.997;110.302;105.799;108.095;225474.70174313
2018-03-28;106.284;107.244;103.978;104.562;186080.55652678
2018-03-29;105.611;106.284;104.077;104.75;147866.45751511
2018-04-03;104.275;105.611;103.126;104.948;236960.95628162
2018-04-04;105.037;106.858;104.176;106.759;296058.23598733
2018-04-05;107.244;111.837;107.145;110.015;425168.222792
2018-04-06;110.589;115.954;110.589;115.281;667631.34656562
2018-04-09;114.905;120.646;113.559;118.052;452859.90637414
2018-04-10;118.438;119.686;115.281;119.686;276150.00785109
2018-04-11;119.686;121.982;117.102;119.408;306703.90966769
2018-04-12;118.923;121.418;117.389;118.438;268586.80075503
2018-04-13;118.726;120.448;116.914;116.914;127273.23680458
2018-04-16;116.914;118.25;113.559;114.232;266671.2462995
2018-04-17;113.935;115.756;112.213;114.905;214961.37913538
2018-04-18;114.905;117.102;114.707;116.33;173900.21659223
2018-04-19;116.33;116.815;114.608;114.806;133633.16048475
2018-04-20;113.935;116.043;113.559;114.42;93212.536720495
2018-04-23;114.806;116.241;114.133;115.093;135099.12541881
2018-04-24;114.905;115.855;113.183;113.183;220809.07385513
2018-04-25;113.183;114.608;110.49;110.787;231836.64605036
2018-04-26;111.074;112.698;110.589;110.688;171127.91626206
2018-04-27;112.025;112.411;110.787;111.074;156193.46164091
2018-04-30;111.262;121.22;111.262;119.488;340530.2170125
2018-05-02;119.488;124.278;117.765;119.488;435794.70051526
2018-05-04;119.686;121.121;118.923;119.587;300993.61758822
2018-05-07;121.032;123.516;119.973;122.556;162776.66461151
2018-05-08;123.516;131.177;123.427;131.177;795769.41175308
2018-05-09;131.652;141.52;131.652;138.739;895440.88287982
2018-05-10;139.788;140.659;136.928;138.739;342800.39151755
2018-05-11;138.739;139.788;135.493;138.838;298569.87542639
2018-05-14;139.323;141.708;132.127;133.097;704544.16174885
2018-05-15;129.732;135.671;129.732;133.85;399732.56932547
2018-05-16;134.82;139.125;133.661;138.838;238533.00413648
2018-05-17;138.838;142.57;132.612;133.097;507420.87832387
2018-05-18;133.949;137.403;133.097;134.047;161575.40182268
2018-05-21;135.958;141.708;135.008;140.748;418747.68029995
2018-05-22;141.61;142.184;138.165;140.273;302137.29250576
2018-05-23;140.748;140.748;136.057;138.452;144203.06065025
2018-05-24;138.353;139.6;137.017;138.551;205346.22525705
2018-05-25;139.689;139.689;137.779;138.551;157538.1889512
2018-05-28;138.838;139.6;137.779;138.838;159947.78672359
2018-05-29;139.224;139.224;135.107;137.591;166129.89522223
2018-05-30;136.928;141.045;136.443;140.946;432011.07634017
2018-06-01;140.946;143.144;139.788;143.144;289571.01280221
2018-06-04;144.391;151.191;144.193;150.904;337997.36098928
2018-06-05;151.755;152.141;147.835;150.33;262247.0833455
2018-06-06;152.141;152.913;145.064;146.113;289639.71412235
2018-06-07;146.499;149.082;142.768;146.499;295805.65760448
2018-06-08;147.459;147.459;143.619;143.807;254194.88450024
2018-06-11;153.012;153.012;134.434;137.68;774367.94021744
2018-06-12;138.066;147.261;137.967;143.807;575530.15472967
2018-06-13;150.33;151.854;144.777;148.696;952503.39113329
2018-06-14;148.696;159.901;146.974;157.694;589903.88534089
2018-06-15;158.941;165.167;155.783;160.861;794389.32346919
2018-06-18;161.91;165.077;156.842;164.691;383700.91420922
2018-06-19;162.197;162.484;156.169;158.179;422783.8828579
2018-06-20;158.466;161.633;158.268;158.753;228688.50908652
2018-06-21;159.703;160.089;154.447;157.129;262735.06478116
2018-06-22;157.981;161.336;155.783;159.238;191219.01114748
2018-06-25;159.901;161.148;158.466;158.753;115687.97154002
2018-06-26;156.842;160.188;156.169;158.654;208358.98020768
2018-06-27;157.793;158.852;157.03;157.892;221074.78631389
2018-06-28;157.515;157.892;148.221;150.805;480163.62956023
2018-06-29;150.518;155.308;150.419;154.922;259748.57798235
2018-07-02;152.913;157.793;152.428;154.249;145405.33375262
2018-07-03;155.12;156.743;153.863;155.872;72942.616340017
2018-07-04;156.07;160.475;155.595;160.089;175366.18152629
2018-07-05;160.376;173.214;160.287;171.392;546621.04334219
2018-07-06;171.392;172.343;168.423;169.195;304032.64069067
2018-07-09;169.195;173.402;168.136;168.324;171358.26774722
2018-07-10;169.482;180.489;168.522;170.432;565077.4509338
2018-07-11;170.432;172.828;168.809;171.006;373581.61387872
2018-07-12;172.828;176.945;170.917;176.945;285258.9946502
2018-07-13;175.223;183.834;175.223;183.834;362010.49300359
2018-07-16;184.794;189.011;182.686;189.011;349824.09118784
2018-07-17;186.714;193.227;185.843;192.643;579833.0800599
2018-07-18;192.257;202.214;191.02;200.878;551609.97156024
2018-07-19;200.69;200.69;184.507;194.365;551435.18731931
2018-07-20;190.535;196.672;188.724;195.9;280191.26197669
2018-07-23;198.196;199.542;194.177;194.949;175502.57385303
2018-07-24;197.246;199.918;196.474;199.156;215694.86675918
2018-07-25;198.582;202.986;197.246;201.264;209192.48887109
2018-07-26;201.838;207.391;201.264;205.293;244242.28590242
2018-07-27;206.243;208.737;202.6;208.351;225519.15553851
2018-07-30;207.777;211.608;204.709;205.481;241012.31354253
2018-07-31;205.293;205.293;187.189;189.11;557630.42989385
2018-08-01;186.516;196.474;177.331;196.286;433446.73186829
2018-08-02;194.563;196.088;187.1;187.1;192285.90223664
2018-08-03;188.912;194.563;188.625;188.625;162380.6217072
2018-08-06;191.307;192.455;188.912;190.248;66752.425333129
2018-08-07;191.693;198.394;191.02;196.86;190240.01733556
2018-08-08;199.156;206.045;198.008;205.669;353308.66255764
2018-08-09;205.669;205.669;201.076;205.293;114214.93441124
2018-08-10;203.57;204.907;194.365;194.365;205337.13243527
2018-08-13;192.455;202.6;190.832;201.65;224959.44184212
2018-08-14;202.986;205.669;197.434;203.937;164375.99093172
2018-08-16;200.304;203.184;197.632;197.81;171494.66007396
2018-08-17;199.156;200.116;194.563;194.563;157161.34200399
2018-08-20;196.474;202.026;194.751;201.076;113576.41625939
2018-08-21;202.986;205.481;201.264;203.937;157919.07715254
2018-08-22;201.462;202.798;196.286;197.434;177090.78672439
2018-08-23;198.394;200.304;195.137;200.116;117990.47607808
2018-08-24;201.076;201.076;195.9;197.632;124508.00866914
2018-08-27;198.394;204.907;198.394;202.986;241907.45133135
