Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2017-12-11;14.2182;14.303;13.9007;14.1255;5625.9578451656
2017-12-12;14.2932;14.2932;14.1433;14.1719;234.2459016282
2017-12-13;13.8169;14.0417;13.8169;14.0417;128.7845433194
2017-12-14;13.8445;14.0318;13.8445;14.0318;118.6440280974
2017-12-15;14.0683;14.7803;13.7606;14.7803;50982.454330127
2017-12-18;14.9578;15.4341;14.6117;15.1541;6274.9508193736
2017-12-19;15.1541;15.1541;14.8543;15.1353;526.2927400218
2017-12-20;15.1265;15.1353;15.1265;15.1353;1337.5339577818
2017-12-21;15.1442;16.0889;15.1442;15.9499;7002.025760791
2017-12-22;15.9025;15.9025;15.8927;15.8927;24.3372365328
2017-12-27;16.0426;16.3512;15.8089;15.8463;4486.1639342128
2017-12-28;16.2763;16.2763;15.6037;15.8463;8852.669788806
2017-12-29;15.8089;15.9025;15.659;15.8;15125.592505135
2018-01-03;15.9025;15.9962;15.3414;15.7152;9116.323184578
2018-01-04;15.7625;15.7625;14.6393;15.2014;9461.100702126
2018-01-05;15.6688;15.6688;15.4341;15.4341;1087.0632317984
2018-01-08;15.4341;15.4341;15.2951;15.3878;17000.573769683
2018-01-09;15.6688;16.1836;15.2477;15.4341;66603.918029618
2018-01-10;15.7152;15.8089;15.5288;15.6688;6898.5925055266
2018-01-11;15.8089;15.9499;15.5742;15.8089;46697.07259731
2018-01-12;15.8089;15.8089;15.4824;15.7625;4723.4519904076
2018-01-15;15.6225;16.5573;15.6225;16.37;59310.859481956
2018-01-16;16.51;17.3058;16.51;16.7437;37291.744728905
2018-01-17;16.6984;16.8847;16.2299;16.4646;10986.234191515
2018-01-18;16.2763;16.8384;16.1836;16.8384;5347.0936765606
2018-01-19;16.8847;16.9311;16.37;16.37;7638.8501167326
2018-01-22;16.7437;16.7437;16.2299;16.37;2159.929742286
2018-01-23;16.6037;16.6037;15.9025;16.1836;2322.177985838
2018-01-24;16.1836;16.1836;16.0426;16.1372;2801.8243558386
2018-01-25;16.1836;16.37;15.9025;16.2763;5480.948477491
2018-01-26;16.4173;16.4173;16.3236;16.3236;536.4332552438
2018-01-29;16.3236;16.651;15.9025;16.2763;3378.8196719704
2018-01-30;16.2763;16.37;15.9962;16.37;16946.829039006
2018-01-31;16.51;16.651;16.37;16.651;25100.817329017
2018-02-01;16.7437;17.9606;16.6984;17.4932;22571.77283265
2018-02-02;17.8669;17.8669;16.651;16.8384;9115.3091330558
2018-02-05;16.0889;16.651;16.0889;16.1836;12725.332552088
2018-02-06;15.8089;15.8089;15.1541;15.5288;18190.056205224
2018-02-07;15.4824;15.9962;15.4824;15.9962;3254.0913347398
2018-02-08;16.0889;16.0889;15.5288;15.8089;1224.9742388176
2018-02-09;15.3414;15.8089;15.2951;15.6688;1909.4590163026
2018-02-12;15.9025;15.9025;15.4341;15.8552;931.9133489018
2018-02-13;16.0426;16.0426;15.4824;15.8089;1783.7166275498
2018-02-14;16.0889;16.0889;15.9025;15.9962;661.1615924744
2018-02-15;16.0426;16.0426;15.5742;15.9499;2735.9110068956
